BuildingGUID,GUID,ifcClass,Nl-sfb,Material,Task,Resource,TaskName,TaskStart,TaskFinish
2CKEPCy9T9zQMKorZoDrni,25bhdbGpn0OO33BpSQj7PS,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST01260,separatiewand_(#248850),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2onbc2PE91U9DaDKupfklS,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST01260,stelkozijn_(#378110),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2FbmpLR9XEZPcjg6_Mjw0h,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#417304),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0jGdybIvD2L9kzXTyU9qjU,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST01260,vloerveld_(#604610),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0_6kZChDn31vvkLWNdw2rR,Covering,4110_buitenwandafwerkingen_vensterbanken,IFC_Holonite_vensterbank_300x20,ST01260,vensterbank_(#490444),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2uJK3eK$549BqnuK1_54YD,Covering,4720_dakafwerkingen - bekledingen,04 Zink,ST01260,zinkwerk_(#853196),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2VjiQ5s0L3OBnLrPWoB8Gw,Slab,2320_vloeren - constructief,IFC_breedplaat_schil_60mm,ST01260,vloerveld_(#321503),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1Xnj16HH157hj_4b0D7V5t,Door,3130_buitenwandopeningen - gevuld met deuren,205 ongewapend beton,ST01260,merk A2sp_(#126559),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,11Bn9tBWnEnuOYjlKlznrL,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#84701),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1YmqX1x2z4xO24K7hdauv0,Railing,3410_balustrades en leuningen - balustrades,05 Staal - RAL 7016,ST01260,afscheiding_(#450125),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2sVbyubFHCPvaPob4oCnQK,Covering,4110_buitenwandafwerkingen_vensterbanken,IFC_Holonite_vensterbank_125x20,ST01260,vensterbank_(#183935),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1i6IN8Uv14vfgk48fzU80N,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST01260,stelkozijn_(#119145),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2aFeg3GHf64OZmjviIK9pe,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Roval_waterslag_ type_Elegance_15gr/168,ST01260,waterslag_(#200783),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,21BudIqNrF4wXRveIf8hT5,Covering,4520_plafondafwerkingen - niet verlaagd,"IFC_gipsplafond_2*12,5",ST01260,gipsplafond_(#472665),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1PaVaSXw558PYFXqQAso7s,Roof,2710_daken - niet constructief_sporenkap,IFC_dakplaat_195_overstek_ongeisoleerd,ST01260,sporenkap_(#812694),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2PDUkvpMXDRQ3LtdI7yRBF,Door,3230_binnenwandopeningen - gevuld met deuren,205 ongewapend beton,ST01260,merk A4_(#823154),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,046Orv8Pz6$RfrlErYQV4a,Wall,2210_binnenwanden - niet constructief,IFC_gipsblokken_70mm,ST01260,separatiewand_(#220162),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1yp6on3dHCM8HoY3990Ga1,Covering,4710_dakafwerkingen - afwerkingen,04 Zink,ST01260,dakopstand_(#1011282),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2tyRmYRr9099C9ulYUFK7P,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST01260,stelkozijn_(#613665),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3uizQybkDE19KFVKUrkRs6,Covering,4110_buitenwandafwerkingen,04 Zink,ST01260,zinkwerk_(#587780),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1uEzbhHRDA98l7q7eTPW6W,Beam,1610_funderingsconstructies - voeten en balken,IFC_strookfundering_500x250,ST01260,fund_strook_(#3776),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2q1hNROZ90y9r0s2DKle7K,Slab,2320_vloeren - constructief,"IFC_vloer_EPS_stortstrook_Rc=3,00",ST01260,vloer_V0_(#42867),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3q6ecBMKbDDgwYOZe0HfJ7,Wall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST01260,opgaand werk_(#18342),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1y0dcz9IL1$hxiWsYSUNHk,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#1029867),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0iFMbV8sL4nf9WVdq8tGzc,Beam,3120_buitenwandopeningen - _lateien,IFC_Vebo_staallatei_L150B,ST01260,staallatei ??_(#498423),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0Efuey12H6FPv9Y6VQe0Np,Column,2810_hoofddraagconstructies - liggers_staal,033 - constructief staal,ST01260,HEB220_(#796965),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,18SY9vDyX7jQ9oW8fKj6eM,Wall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST01260,opgaand werk_(#16104),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0odOF7FKLCcBT34nsWNJH4,Covering,4210_binnenwandafwerkingen,IFC_wandtegels_250x200,ST01260,wandtegelwerk_(#980428),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3fanX9djzFOPInK6tTaZ9c,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer_zwevend,ST01260,dekvloer_(#545636),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3mYwsEeg5CBv3RfaMaEs17,Wall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST01260,opgaand werk_(#14599),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0ICBDdLbL7qRHQaKzbXuzK,Covering,4110_buitenwandafwerkingen,04 Zink,ST01260,zinkwerk_(#579056),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1K6xEYJ6f2h8mtuCOg6NBx,Wall,2210_binnenwanden - niet constructief,IFC_HSB_70mm,ST01260,metalstudwand_(#274814),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3SoIwrrZ13_hUHe3yX2ag_,Wall,2710_daken - niet constructief,IFC_dakkapel_zijwang,ST01260,zijwang dakk_(#466147),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3dnAonMmP2kxHiIiLOpybJ,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_spekband_SB 60/70x150,ST01260,afdekker_(#177995),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3Ditv67mT2Pfw__8Bd3vvk,Railing,3410_balustrades en leuningen - balustrades,05 Staal - RAL 7016,ST01260,afscheiding_(#720417),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1MKpxTkPbDcu23BbUDi2QN,,,,ST01260,(#1003597),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2Pt9srKKH118FD28U2AfuD,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,liftwand_(#825380),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3QYLuI0_D4ghCSXdkMZO_a,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#71824),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2wMOImDAD7AAcr61$rsv2t,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#627978),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1b33UyDQP86RJSEXZ2pmzt,Wall,2110_buitenwanden - niet constructief,IFC_HSB_155_wandelement_ongeisoleerd_multiplex,ST01260,HSB-element_(#382736),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2xqA5La09EBwLmdVRi_dsZ,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Roval_waterslag_ type_Elegance_15gr/168,ST01260,waterslag_(#198396),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3PSBfLjjn1T8ATSBW9oi2C,Covering,4210_binnenwandafwerkingen,IFC_wandtegels_250x200,ST01260,wandtegelwerk_(#310034),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,22gsy9ZVbCzfNZu4hEwy2J,,,,ST01260,(#998261),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0F7Vy$0GD6OgIbJB_f58xT,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_kopergeel_100mm_staand,ST01260,buitenblad_(#439860),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2cBVMLlz1Axw0htVN4j_Ke,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#368363),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1Jbf2tomj9wvYhPhJuorCt,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#872102),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2uu7JMK0L2Me5JVcRe3Mxw,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_214mm,ST01260,liftwand_(#454128),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0EBKfFE5XFKgGk5WO7Xupi,Covering,4710_dakafwerkingen - afwerkingen,IFC_dakopstand_laagbouw_hout_38x120,ST01260,dakopstand_(#441852),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0HZpgsBv5E$Pwl7aN8abMh,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST01260,stelkozijn_(#437399),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2jVz5cFen0oBBN358qpX2u,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#362417),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2zh2xgrZTDxvBygVxIYmyp,,,,ST01260,(#1000907),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1s6nMWn6zBQ9b$OAtjP2xL,Wall,4710_dakafwerkingen - afwerkingen,04 Zink,ST01260,zinkwerk_(#1014139),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3etbyzA4z6D8rv05SjlnQ9,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST01260,merk Jsp_(#878568),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0H2ypHDCr0BRCn4DQCiDdN,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#86002),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2BLEkhtQfDnuyajFgspGIm,Beam,2810_hoofddraagconstructies - liggers_staal,05 Staal - RAL 7016,ST01260,stripstaal 80/8_(#738218),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2oI8wfZVj999gj0sN_KMFH,Wall,2110_buitenwanden - niet constructief LAAG,IFC_cellenbeton_100mm,ST01260,buitenblad_(#694079),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2lP6efUX5Clxh8lgEp0J7k,Covering,4110_buitenwandafwerkingen,04 Zink,ST01260,zinkwerk_(#873527),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3hxM8VEr17TOeX1vM3NFmW,Roof,2710_daken - niet constructief_plat_dak,IFC_dakkapel_dakelement,ST01260,dak dakkapel_(#466489),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3P3LwW$Df2RhawOG4YYlAf,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#474157),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,20PxMH0eDCBg$qBtV$vBP5,Pipe Segment,5210_afvoeren - regenwater,04 Zink,ST01260,hwa afvoer_(#449292),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0sOpdWKS51T9pggFk4XX6$,,,,ST01260,(#999250),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2zzHhSG7LBDhmMfXYkHlJe,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_175mm,ST01260,binnenblad_(#721152),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0KuhnZDYbDihBdzJZR4g85,Roof,4720_dakafwerkingen - bekledingen,01 plaatmateriaal - multiplex,ST01260,dakaftimmering_(#836769),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2Jwj7CPxf6Pv_NhzDSpOzC,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#157989),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1oJEZrj9v6IhrUAqdC7sW7,Beam,2810_hoofddraagconstructies - liggers_staal,05 Staal - RAL 7016,ST01260,stripstaal 80/8_(#737938),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,02b$G_7DPCl9hQnX1YzRg8,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_spekband_SB 60/70x150,ST01260,afdekker_(#153664),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3nz7Yr8ZTBzu54a18_IJui,Wall,2710_daken - niet constructief,IFC_dakkapel_zijwang,ST01260,zijwang dakk_(#456159),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1aRr_gAVH6awo1vV5RNWmH,Slab,2320_vloeren - constructief,"IFC_vloer_geisoleerde_kanaalplaat_Rc=3,00",ST01260,vloer_V0_(#43098),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3qHBA56WH1UR$rtfY8Nv6K,Covering,4710_dakafwerkingen - afwerkingen,99 Isolatie - Glaswol 190mm,ST01260,afdekker_(#710035),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,04skE2Zwn66w4agRMQ7MO7,Railing,3410_balustrades en leuningen - balustrades,05 Staal - RAL 7016,ST01260,doorvalregel_(#848068),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0VWoWLTvTFQeFPpLMbWisx,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_spekband_SB 60/70x150,ST01260,afdekker_(#177377),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1r0g4WN7zBEe0sgBHzI7xa,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST01260,stelkozijn_(#680785),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1C8xFYHWvEd91ma3tFs1I6,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#657047),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3UwKoATcPEsOJYw5R1PA5z,Door,2210_binnenwanden - niet constructief,205 ongewapend beton,ST01260,D3L_(#213049),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2of4OlUUfEJxBlLeFaixGl,Beam,2810_hoofddraagconstructies - liggers_staal,IFC_stalen_ligger_L100x10,ST01260,hoeklijn bordes_(#599235),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2GsCNhv3b0cRh3O7Dl6PYO,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_100mm,ST01260,binnenwand_(#31043),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2EquGb3TX4URxlWwPq0NbB,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#723506),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3FNr31KWz2POCkPE9OKDKd,Window,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#615856),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,07tfatRKrA9BmkUXErIkBf,Covering,4710_dakafwerkingen - afwerkingen,01 plaatmateriaal - platsica 10mm,ST01260,boeideel_(#863257),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,053cGJu3j5cQZFXeS3DSSe,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#74894),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0m8aRc2AXAwwBPUT$2GAtr,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer_zwevend,ST01260,dekvloer_(#522369),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2f$790Hcz969otqqc5DRNE,Door,3120_buitenwandopeningen_stelkozijnen,01 Hout - stelkozijn,ST01260,stelkozijn_(#646122),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3lTag$R719SvyzLY3jQIfn,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm,ST01260,separatiewand_(#883405),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2zY5gVSlTBOwnxMo9ylzSY,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Vebo_raamdorpel_RD 60/100x160,ST01260,afdekker_(#629276),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3GL3bwn_5Buxh9bAxSKinj,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#429803),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3e5TClO0PBvx7PccmbCOiS,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#192279),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1KT4KC8xXFpRlZd_IKq4gU,Covering,4110_buitenwandafwerkingen,99 Brandwering,ST01260,zinkwerk_(#865429),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1EV9zTsaL0yxlb3DEB$hy_,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#118465),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2nAW_fDsj1lOyKoEti_MUw,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#65219),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,35qRZdgjn3s9I4a0pup6oP,,,,ST01260,(#703474),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0D3_miUmr8ovKL_C57Kjd_,Covering,4210_binnenwandafwerkingen,IFC_wandtegels_250x200,ST01260,wandtegelwerk_(#596707),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,05hbRJGKb3uvcURiNDhNcN,Covering,4110_buitenwandafwerkingen,IFC_isolatie_74mm_PIR,ST01260,gevelisolatie_(#362808),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3hYgSXCpL5OgR8fKqHdccC,Railing,3410_balustrades en leuningen - balustrades,05 Staal - RAL 7016,ST01260,doorvalregel_(#474979),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1RrtdNfuHE7v0r5c9VNTZI,,,,ST01260,(#808003),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0scb2py45E_A5xr$zrNTSI,Wall,2220_binnenwanden - constructief,IFC_kalkzandsteen_300mm,ST01260,binnenwand_(#584663),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1xDjOvENX8CuNRr96uJOdr,Wall,2110_buitenwanden - niet constructief,IFC_baksteen_roodbruin_100mm_liggend,ST01260,buitenblad_(#656259),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1M4OBHINXA7Qhb7YIoCViT,Covering,4710_dakafwerkingen - afwerkingen,01 plaatmateriaal - platsica 10mm,ST01260,dakopstand_(#843316),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2QaXazz291og35Rlkykw$t,Wall,2110_buitenwanden - niet constructief HOOG,IFC_baksteen_roodbruin_100mm_staand,ST01260,buitenblad_(#366742),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1C0wwhYU93Iu55G$wYnQ2p,Covering,4320_vloerafwerkingen - niet verhoogd_vloertegelwerk,IFC_vloertegels_200x200,ST01260,vloertegelwerk_(#983918),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0KpiLTY_z3wxYMdj9XGDIX,,,,ST01260,(#804598),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2JESpL9AP3iOsevVnVxMD_,Covering,4720_dakafwerkingen - bekledingen,01 plaatmateriaal - multiplex,ST01260,kantafwerking_(#888959),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1ZceQ2vz53Hgod7kmKEEo1,Pipe Segment,5210_afvoeren - regenwater,04 Zink,ST01260,hwa afvoer_(#601146),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2gSzfhTzjCkutSogmAtpkP,Wall,2110_buitenwanden - niet constructief,IFC_kalkzandsteen_100mm,ST01260,opgaand werk_(#17308),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3XrKPuV1j0wehIKQYpB8BR,Window,3120_buitenwandopeningen_stelkozijnen,01 plaatmateriaal - multiplex,ST01260,stelkozijn_(#135765),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3bWZl$5Ff7s8Rge2vu6vmb,Wall,2710_daken - niet constructief_sporenkap,IFC_knieschot_ongeisoleerd,ST01260,knieschot_(#832669),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3bh0g0KjT2ag8kdz77X2xi,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#140740),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,10t5XByLf8lR5AmUNK$o7I,Covering,4320_vloerafwerkingen - niet verhoogd_terrastegels,02 Beton ongewapend,ST01260,betontegels_(#1020352),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3YIQjIlwHB7e5kFjaIBi95,,,,ST01260,(#996840),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3mgVJLEanCfgmjO$pluCjd,Wall,2110_buitenwanden - niet constructief LAAG,IFC_baksteen_kopergeel_100mm_liggend,ST01260,buitenblad_(#439232),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3NAxdGW4fCtvzAAdfuHhtz,Covering,4110_buitenwandafwerkingen_vensterbanken,IFC_Holonite_vensterbank_300x20,ST01260,vensterbank_(#739416),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3DQAcKPffEhwOXIjeyMpIE,Window,3120_buitenwandopeningen - gevuld met ramen,205 ongewapend beton,ST01260,merk N_(#131772),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3n_UPfEY50aQnpoEhLihEh,Covering,4110_buitenwandafwerkingen_spekbanden_waterslagen_afdekkers,IFC_Roval_waterslag_ type_Elegance_15gr/168,ST01260,waterslag_(#202829),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0$iC8vpLP1iBwf3DjUKkhs,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_100mm_hydro,ST01260,separatiewand_(#293362),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1xAjp$vhzF8gyBAWltyLkA,Covering,4320_vloerafwerkingen - niet verhoogd_vloertegelwerk,IFC_vloertegels_200x200,ST01260,vloertegelwerk_(#308428),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,2bXx1qErX3BQOxVuvQp9mQ,Slab,4320_vloerafwerkingen - niet verhoogd_dekvloer,IFC_dekvloer,ST01260,dekvloer_(#239720),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,05eaSAT1D5yxr1twqrkLkB,Covering,4110_buitenwandafwerkingen,IFC_isolatie_115mm_glaswol,ST01260,gevelisolatie_(#361644),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,0BWtNdvyX0afioMW2CMtwK,Door,2210_binnenwanden - niet constructief,205 ongewapend beton,ST01260,D2R_(#261759),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,1ed1TY3kD0tR1Qd1xzejz5,,,,ST01260,(#998767),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,17m1M5xjD2quzH65SYBmD6,Wall,2120_buitenwanden - constructief,IFC_kalkzandsteen_175mm,ST01260,binnenblad_(#184582),Afbouw,7-9-2015,31-12-2015
2CKEPCy9T9zQMKorZoDrni,3y9xgyYVjCxQfJ_fEo7oMJ,Wall,2210_binnenwanden - niet constructief,IFC_separatiewand_gasbeton_70mm,ST01260,separatiewand_(#750704),Afbouw,7-9-2015,31-12-2015
